Id,SalePrice
2737,122862.41754898342
2738,136284.48648556168
2739,157246.4995636376
2740,137527.76552139356
2741,144643.15190106648
2742,157705.4646140744
2743,148298.4543865378
2744,155617.60114369713
2745,139510.9035655273
2746,135586.748932034
2747,155239.8000248192
2748,128401.07036185986
2749,131991.78918284958
2750,128769.25643286174
2751,133579.6616121835
2752,203466.7132421569
2753,148461.21640216684
2754,208068.12411723874
2755,134687.54839069827
2756,95289.44480522629
2757,73986.93314479024
2758,96551.19799168863
2759,163918.04233513956
2760,129386.63521578803
2761,142950.7785427267
2762,141502.69256761076
2763,186269.47689892747
2764,159445.22821546174
2765,272076.0992747851
2766,130704.48607281315
2767,89514.22642411201
2768,125483.81224485187
2769,132102.17674235138
2770,143631.31881731813
2771,113505.24605567542
2772,113505.48250746845
2773,168431.38525360002
2774,137743.1591347466
2775,116685.74336253607
2776,140890.03216518767
2777,150996.03998340626
2778,108970.87844649501
2779,128525.30507499067
2780,94720.40093771752
2781,98439.52250820212
2782,102383.58987134612
2783,103489.5782864599
2784,127203.05951180312
2785,141634.36601559428
2786,75370.17987028419
2787,119208.73417875133
2788,83523.24429856018
2789,174200.50314613644
2790,96204.22831916923
2791,116045.39837385222
2792,67396.44414944906
2793,149915.0251105092
2794,100357.95878104097
2795,118353.23640548083
2796,99937.97505877946
2797,181339.55054577548
2798,111830.41736609512
2799,112747.23680437446
2800,73408.65994905672
2801,107994.00618617478
2802,125789.24526799461
2803,151623.34420791845
2804,135066.1135248876
2805,96546.09480295356
2806,90864.11227308694
2807,157359.09664831107
2808,148915.17766703625
2809,129907.97888597398
2810,130106.5546957945
2811,163526.4305775641
2812,158604.51638723054
2813,156681.07715389534
2814,159540.23579322637
2815,95440.86051421012
2816,226868.64442765567
2817,154180.73566576355
2818,130964.96769766699
2819,181558.04551596064
2820,138866.15734069757
2821,108003.28496271904
2822,190613.26742402598
2823,285798.9817031161
2824,175334.11595509073
2825,150478.48424297414
2826,133976.5049854783
2827,135428.65199535328
2828,218772.92446163116
2829,209177.10538595612
2830,223365.60301176
2831,183370.04807752708
2832,230174.71494630334
2833,299731.80616011977
2834,217055.33217524798
2835,223697.56419946483
2836,189863.0666573663
2837,155350.47636488953
2838,148036.66456511608
2839,177234.20708462643
2840,197953.7955859931
2841,202017.55473401456
2842,225021.5944973805
2843,145873.9926963025
2844,165331.61955305858
2845,127714.98579759154
2846,209092.1267069697
2847,208217.59625450167
2848,206250.15184313938
2849,203742.3972381882
2850,278470.3161023221
2851,217604.94827849104
2852,230642.31655714114
2853,235229.4040566378
2854,141721.2012812344
2855,201748.84828947688
2856,202675.04143978577
2857,187156.26920748898
2858,201338.52094012432
2859,121640.78846691598
2860,127731.32084774651
2861,125662.04019158531
2862,188708.25893484132
2863,122295.9394384056
2864,245755.07384750643
2865,140324.69504899788
2866,135260.0497256313
2867,100448.07885443198
2868,105553.13278147264
2869,107044.18375340817
2870,133119.36279826675
2871,92959.63080870998
2872,60484.538127497464
2873,100126.04777429515
2874,134033.5452804778
2875,109667.41638188987
2876,162597.5951004906
2877,150114.32201807736
2878,161432.7832326133
2879,131609.59253775034
2880,104876.21156670648
2881,146702.39817708693
2882,166473.77255121578
2883,186148.73379031883
2884,195868.03264407904
2885,183690.2606116693
2886,207615.66807483434
2887,95979.78215442345
2888,135523.9901662555
2889,62372.34877278599
2890,86534.16747065888
2891,134615.10630518527
2892,52795.70592475576
2893,88269.64385890012
2894,59843.58917857001
2895,314086.79215055396
2896,278581.2605726611
2897,202819.26095455082
2898,148987.18848635515
2899,218736.18430273834
2900,157834.05081146
2901,192864.6143096144
2902,180075.4109363889
2903,327887.9035114512
2904,339519.68566491274
2905,93207.28717295936
2906,201272.607714527
2907,111890.00305787576
2908,132676.321524096
2909,148840.9927098849
2910,83451.42400865012
2911,85330.81726838739
2912,152475.19221022245
2913,84495.90342731966
2914,82095.47030771684
2915,85562.08456136068
2916,85131.54145016358
2917,155467.05653476913
2918,112932.56509898671
2919,226361.78102553077
